77
73
62
80
74
70
69
77
69
65
76
74
73
69
74
74
76
62
74
69
64
74
77
134
132
139
63
141
136
128
129
141
124
79
80
72
81
69
77
84
83
78
71
68
84
69
86
69
83
75
75
65
78
86
79
75
79
70
79
70
77
76
78
70
80
75
