67
73
66
72
71
72
71
72
62
65
75
80
68
72
68
70
69
79
71
73
74
72
67
82
87
83
83
85
83
89
85
71
71
79
78
81
79
71
76
78
78
79
73
72
69
64
65
74
74
60
62
72
78
63
73
69
71
77
79
65
72
71
79
80
72
83
