94
124
81
79
77
84
74
77
84
79
82
68
80
79
78
70
69
74
74
72
75
65
83
67
71
73
69
69
73
80
76
63
81
71
76
78
74
74
89
78
72
79
79
70
67
67
70
70
71
71
73
75
83
65
80
72
79
73
84
72
80
75
77
81
79
73
