199
199
141
151
126
120
134
126
120
151
141
171
180
152
152
140
126
167
141
126
144
140
136
119
127
153
143
131
143
140
121
135
141
140
150
147
132
137
134
143
133
144
134
130
133
135
123
132
137
135
135
126
135
134
139
121
139
125
133
138
129
131
133
122
122
132
