132
121
117
113
123
139
104
119
118
104
132
130
121
121
104
124
130
120
120
117
110
126
132
125
130
128
110
122
126
131
139
141
137
133
124
134
124
129
128
134
129
120
125
121
136
131
127
136
128
135
123
130
138
117
123
117
125
134
139
121
139
136
116
121
126
119
