128
135
121
135
130
125
118
104
112
119
120
141
155
120
122
126
130
126
126
118
120
120
119
127
121
110
132
130
117
114
125
131
131
117
120
123
122
117
116
119
117
134
123
121
124
137
135
137
137
119
116
126
119
139
124
139
128
121
129
126
119
118
129
120
129
125
